id,Dog,Dog score
7162,0,0.00011422135
7163,0,0.12238496
7164,0,0.0005799132
7165,0,0.45670304
7166,1,0.99994636
7167,0,2.4660698e-08
7168,1,0.9998423
7169,1,0.99991775
717,0,1.5478287e-08
7170,0,6.0470313e-09
7171,0,4.313934e-13
7172,0,7.921305e-10
7173,0,4.5700106e-16
7174,0,8.1061835e-10
7175,0,2.2298237e-10
7176,0,3.1130369e-06
7177,0,4.546986e-09
7178,0,2.9034037e-11
7179,1,1.0
718,1,1.0
7180,1,1.0
7181,1,1.0
7182,0,3.7590254e-11
7183,1,1.0
7184,0,4.2141046e-10
7185,0,0.00017269501
7186,0,0.0059115556
7187,0,0.0018653967
7188,1,0.9999893
7189,1,1.0
719,0,0.30650896
7190,1,0.99950504
7191,0,3.3739196e-09
7192,0,5.4450847e-08
7193,0,2.6687172e-07
7194,0,5.0341107e-24
7195,1,0.9625297
7196,0,5.095882e-16
7197,0,1.3763498e-08
7198,1,1.0
7199,0,0.2617585
72,1,1.0
720,0,0.018271914
7200,1,0.9999999
7201,0,1.8849034e-08
7202,0,2.3146885e-08
7203,0,2.9412018e-17
7204,0,0.007589934
7205,0,5.3111613e-09
7206,1,1.0
7207,0,0.04877059
7208,0,1.9615282e-10
7209,1,1.0
721,0,7.0356655e-05
7210,0,2.2902643e-14
7211,0,3.379518e-08
7212,0,2.3623657e-05
7213,1,0.9997911
7214,1,1.0
7215,0,0.0003895186
7216,0,1.2662642e-06
7217,0,0.00015829019
7218,1,0.9990514
7219,1,0.9999964
722,0,3.8180997e-10
7220,1,0.9999988
7221,0,0.18892764
7222,0,0.001573486
7223,1,1.0
7224,0,2.1733568e-13
7225,1,0.50827986
7226,1,1.0
7227,0,6.392891e-11
7228,1,0.8137089
7229,0,2.1092808e-12
723,1,0.9999279
7230,0,0.34424722
7231,1,1.0
7232,0,0.0005204119
7233,0,1.536595e-08
7234,1,0.789787
7235,0,5.4834967e-05
7236,0,2.1533011e-15
7237,1,1.0
7238,0,0.24797179
7239,0,9.1439844e-08
724,1,0.97986794
7240,0,1.42700145e-08
7241,0,3.8679007e-09
7242,0,1.2045933e-15
7243,0,3.15982e-06
7244,0,0.0012300442
7245,1,0.99993336
7246,1,0.95227957
7247,1,0.8790141
7248,1,1.0
7249,0,5.5014877e-12
725,1,1.0
7250,0,6.0191404e-08
7251,1,0.9999987
7252,1,1.0
7253,0,1.7121957e-12
7254,1,0.9221568
7255,1,0.9999852
7256,1,1.0
7257,1,0.99983037
7258,0,3.612419e-12
7259,1,0.99999595
726,0,3.134235e-06
7260,1,0.72404784
7261,1,1.0
7262,0,0.1992412
7263,0,0.24274558
7264,1,0.9998229
7265,1,1.0
7266,0,3.6912634e-12
7267,1,0.91231275
7268,1,0.9917686
7269,0,5.131478e-10
727,1,0.9999999
7270,0,3.0228247e-11
7271,1,0.9999939
7272,0,1.3586349e-05
7273,0,7.337491e-21
7274,1,0.99085367
7275,0,0.10722522
7276,0,0.012286838
7277,0,3.4974405e-11
7278,0,1.050662e-13
7279,1,0.9984493
728,0,1.0723598e-09
7280,0,0.21402813
7281,1,1.0
7282,0,0.0024417744
7283,1,0.99999976
7284,0,2.0975353e-05
7285,1,1.0
7286,0,1.2735607e-09
7287,0,3.5191478e-11
7288,0,4.128454e-13
7289,1,0.5569641
729,0,5.932234e-12
7290,1,0.73500556
7291,1,0.99842167
7292,0,0.13007519
7293,1,1.0
7294,1,1.0
7295,0,6.2782354e-05
7296,0,8.466152e-11
7297,0,0.049235415
7298,1,1.0
7299,0,1.550031e-14
73,1,1.0
730,1,1.0
7300,1,1.0
7301,0,2.1224968e-09
7302,0,1.7557176e-15
7303,0,0.002687735
7304,0,4.841838e-13
7305,1,0.99999464
7306,1,0.9776587
7307,0,0.00011252719
7308,0,3.4818576e-08
7309,1,1.0
731,1,0.99917716
7310,0,6.455073e-11
7311,0,7.953161e-09
7312,0,1.3812313e-07
7313,0,3.0986136e-15
7314,1,0.9998622
7315,1,1.0
7316,1,1.0
7317,0,1.3039843e-12
7318,0,4.646671e-09
7319,1,0.92676234
732,1,0.9999802
7320,0,4.309611e-08
7321,1,0.99999976
7322,0,7.659052e-16
7323,1,0.9998227
7324,0,5.080897e-12
7325,0,1.3762367e-12
7326,1,0.9563586
7327,1,0.9968844
7328,1,0.99375015
7329,0,4.0824606e-08
733,0,1.4789024e-15
7330,0,1.2701645e-09
7331,0,7.6118224e-05
7332,1,0.9999994
7333,0,4.135532e-09
7334,1,1.0
7335,0,4.200465e-09
7336,1,0.99998367
7337,0,3.3574844e-17
7338,1,1.0
7339,0,1.8920847e-09
734,0,3.6671172e-05
7340,0,1.7281858e-10
7341,1,0.88617265
7342,0,1.2513132e-15
7343,1,1.0
7344,1,1.0
7345,0,8.616589e-05
7346,1,1.0
7347,1,0.9999312
7348,1,0.9999994
7349,0,0.005641074
735,1,1.0
7350,1,0.9999999
7351,0,2.8571241e-05
7352,1,0.9999999
7353,1,0.8197603
7354,0,1.35110615e-20
7355,0,5.274212e-17
7356,0,1.136089e-12
7357,0,1.9137737e-14
7358,1,1.0
7359,1,1.0
736,1,1.0
7360,0,9.699795e-05
7361,1,1.0
7362,0,1.6279087e-06
7363,0,0.00027847505
7364,1,0.9999999
7365,1,0.9959253
7366,0,3.4431062e-11
7367,1,0.9999902
7368,1,0.99927026
7369,0,0.018181102
737,0,5.912827e-12
7370,1,0.9957129
7371,1,1.0
7372,1,1.0
7373,0,0.4871305
7374,1,0.99999917
7375,1,1.0
7376,0,0.0065872935
7377,0,2.0116766e-12
7378,0,0.051247
7379,1,0.8886271
738,1,1.0
7380,0,8.030799e-12
7381,0,4.997352e-14
7382,0,2.3747011e-12
7383,0,2.3297876e-12
7384,0,0.008828366
7385,0,8.183694e-07
7386,0,2.4104455e-20
7387,0,4.7630493e-07
7388,0,0.18546548
7389,0,0.0016807049
739,0,0.24974379
7390,1,0.99991274
7391,0,0.00030982852
7392,1,1.0
7393,1,1.0
7394,0,2.5356708e-11
7395,1,0.9957902
7396,0,0.0025870341
7397,0,0.0036263445
7398,1,0.99964106
7399,1,1.0
74,1,1.0
740,0,3.3333762e-14
7400,1,1.0
7401,0,1.0176908e-15
7402,0,2.886733e-07
7403,1,0.99999976
7404,1,0.99999964
7405,0,1.9201183e-09
7406,1,1.0
7407,1,0.99999964
7408,0,3.166678e-07
7409,0,3.001839e-13
741,0,3.4195446e-07
7410,1,0.8589508
7411,0,1.6954398e-05
7412,1,1.0
7413,1,0.99999976
7414,0,0.00085531693
7415,1,0.99967706
7416,0,0.34935582
7417,1,1.0
7418,0,1.1551421e-05
7419,0,1.8478326e-08
742,1,0.9999987
7420,1,0.99999905
7421,1,0.79076475
7422,1,0.99830353
7423,1,1.0
7424,0,1.647261e-17
7425,0,1.6978185e-05
7426,0,7.1168106e-11
7427,1,1.0
7428,0,2.2406084e-15
7429,0,4.8875245e-07
743,1,0.9999033
7430,1,1.0
7431,1,1.0
7432,0,6.371621e-12
7433,0,1.940856e-09
7434,1,0.95259094
7435,1,1.0
7436,1,0.99999964
7437,0,4.7835516e-12
7438,0,8.262495e-19
7439,1,0.9997209
744,0,0.28803384
7440,0,1.4179784e-05
7441,0,2.0617715e-12
7442,0,6.2012405e-05
7443,1,0.7813154
7444,0,5.3296472e-14
7445,1,0.99765635
7446,1,1.0
7447,0,0.0037414762
7448,1,0.99999976
7449,1,1.0
745,1,1.0
7450,1,1.0
7451,1,1.0
7452,0,1.2315241e-14
7453,1,1.0
7454,1,1.0
7455,1,1.0
7456,0,7.535648e-13
7457,0,0.17199488
7458,1,1.0
7459,0,3.086366e-09
746,1,1.0
7460,0,2.1600145e-15
7461,1,0.9999893
7462,1,0.9968322
7463,1,0.99273115
7464,0,3.8580448e-19
7465,1,0.9999068
7466,0,7.610612e-06
7467,1,0.9999994
7468,1,1.0
7469,1,0.99999976
747,1,1.0
7470,1,0.9999995
7471,0,1.2991658e-08
7472,0,0.060044948
7473,1,0.9986155
7474,1,0.9290064
7475,1,0.9999999
7476,0,0.0019844188
7477,0,0.0051841573
7478,0,9.720283e-13
7479,1,1.0
748,0,0.0028754973
7480,0,0.08650553
7481,0,9.5985865e-11
7482,0,0.020326551
7483,0,0.00055270543
7484,1,1.0
7485,0,2.8917325e-14
7486,0,0.05418485
7487,1,0.8568351
7488,0,8.043044e-09
7489,1,0.9999765
749,0,8.405266e-06
7490,1,1.0
7491,0,2.2221686e-10
7492,1,0.99999964
7493,1,1.0
7494,1,1.0
7495,0,0.11854933
7496,1,1.0
7497,0,8.093874e-13
7498,0,1.3327201e-11
7499,1,0.744507
75,0,0.00040408375
750,1,0.9999963
7500,1,0.58653134
7501,0,0.016244508
7502,1,0.99999964
7503,1,0.99999905
7504,1,0.99999833
7505,1,1.0
7506,0,6.693992e-07
7507,0,6.5568855e-08
7508,0,2.316704e-06
7509,1,1.0
751,0,5.437474e-06
7510,1,0.9999857
7511,0,3.355235e-05
7512,0,0.35752922
7513,0,2.1135588e-11
7514,1,0.99990714
7515,0,0.0018276186
7516,1,0.99452645
7517,1,1.0
7518,1,0.9993205
7519,1,0.99367756
752,1,0.99999964
7520,1,1.0
7521,1,0.9957194
7522,0,2.3329738e-10
7523,1,1.0
7524,1,1.0
7525,0,0.005277963
7526,1,0.99837023
7527,0,0.3213125
7528,1,1.0
7529,1,0.9999993
753,0,7.882671e-15
7530,1,0.9996636
7531,1,1.0
7532,0,0.31917992
7533,0,4.094692e-06
7534,1,0.7706644
7535,0,5.4049033e-06
7536,1,1.0
7537,1,0.99963737
7538,1,1.0
7539,0,6.938553e-05
754,0,1.6720597e-06
7540,0,1.0917272e-07
7541,1,0.9881914
7542,1,1.0
7543,1,0.9999968
7544,1,1.0
7545,1,0.9932799
7546,1,1.0
7547,1,1.0
7548,1,0.99997735
7549,0,3.7642104e-16
755,0,3.8655255e-13
7550,1,0.9938671
7551,1,1.0
7552,1,1.0
7553,1,1.0
7554,1,1.0
7555,1,0.9975351
7556,0,0.0036277818
7557,0,2.6476649e-16
7558,1,1.0
7559,0,0.22341552
756,0,1.5242614e-06
7560,1,1.0
7561,0,4.3798105e-14
7562,1,1.0
7563,1,0.9998505
7564,1,1.0
7565,0,4.5990567e-17
7566,0,7.917473e-07
7567,1,1.0
7568,0,3.687692e-14
7569,1,0.9996088
757,1,1.0
7570,0,0.16377601
7571,0,0.19646646
7572,1,1.0
7573,0,1.5969258e-19
7574,1,0.99985504
7575,0,0.0016273769
7576,0,0.00084889325
7577,1,0.92420924
7578,1,0.8311456
7579,1,1.0
758,0,1.6463184e-10
7580,1,1.0
7581,0,1.0998649e-09
7582,1,0.9828971
7583,0,6.5483244e-12
7584,1,1.0
7585,1,1.0
7586,0,2.7754014e-12
7587,1,0.9889627
7588,0,2.951337e-11
7589,1,1.0
759,0,4.234526e-07
7590,1,1.0
7591,1,1.0
7592,1,0.92590076
7593,0,0.060135104
7594,1,0.9999964
7595,1,1.0
7596,1,0.9999422
7597,0,2.1845247e-16
7598,0,3.696754e-11
7599,1,1.0
76,1,0.9999974
760,1,1.0
7600,1,0.99999917
7601,1,1.0
7602,0,9.849248e-08
7603,1,0.99996996
7604,0,8.296952e-12
7605,0,7.571205e-09
7606,1,1.0
7607,0,0.000109755296
7608,1,0.99999976
7609,1,0.9997774
761,1,1.0
7610,0,5.710384e-07
7611,0,8.6019e-06
7612,1,0.99683243
7613,1,0.99514115
7614,0,1.4732607e-06
7615,1,0.9857222
7616,1,1.0
7617,0,1.6360994e-12
7618,0,2.8505495e-08
7619,0,1.7540528e-07
762,0,8.966607e-09
7620,0,1.01605295e-13
7621,0,1.0969494e-15
7622,1,1.0
7623,1,0.9999969
7624,0,1.6958701e-27
7625,1,1.0
7626,0,5.146185e-12
7627,1,0.92075074
7628,1,1.0
7629,0,0.0060418784
763,1,0.9999995
7630,0,0.00035475325
7631,1,1.0
7632,0,4.3466016e-12
7633,0,7.199014e-18
7634,0,2.6958364e-08
7635,0,0.4107542
7636,0,0.089007676
7637,1,0.99998343
7638,0,8.8933614e-14
7639,0,0.004476439
764,0,0.027921839
7640,0,2.4584425e-16
7641,1,0.9999951
7642,1,0.9991597
7643,1,0.9998766
7644,1,0.9999999
7645,1,0.6429121
7646,0,5.1336077e-08
7647,1,1.0
7648,1,1.0
7649,0,1.5214293e-06
765,1,0.9999757
7650,0,0.03657077
7651,0,0.07797347
7652,1,0.9999974
7653,1,1.0
7654,1,0.9999678
7655,0,0.16088945
7656,0,1.8806801e-08
7657,0,4.045137e-13
7658,1,1.0
7659,1,0.99999464
766,1,1.0
7660,1,0.9999087
7661,0,9.438777e-13
7662,1,1.0
7663,1,1.0
7664,1,1.0
7665,1,1.0
7666,1,0.99999654
7667,1,1.0
7668,1,0.99975866
7669,1,0.99997497
767,1,0.9998845
7670,0,5.0417034e-06
7671,1,0.9098956
7672,0,2.2638115e-17
7673,0,4.1077865e-06
7674,1,0.9999778
7675,0,6.3529126e-11
7676,0,6.2476895e-09
7677,0,1.17610425e-05
7678,1,1.0
7679,0,2.4574993e-13
768,0,0.38828576
7680,1,1.0
7681,1,0.9990631
7682,0,0.21216016
7683,1,1.0
7684,1,0.99999833
7685,0,8.0970606e-19
7686,0,2.9955356e-07
7687,0,2.509875e-11
7688,0,1.1135081e-07
7689,0,9.380556e-09
769,1,0.99498296
7690,0,2.4891744e-07
7691,1,0.9999646
7692,0,2.821775e-09
7693,0,0.000106353495
7694,1,0.9995433
7695,1,1.0
7696,1,0.9999956
7697,0,1.095811e-09
7698,0,8.773596e-12
7699,0,3.57975e-12
77,1,0.99998367
770,1,1.0
7700,1,0.9173056
7701,1,1.0
7702,0,0.00044727343
7703,0,1.12378856e-10
7704,1,0.9999958
7705,1,0.99999964
7706,0,0.20200217
7707,1,0.9990435
7708,1,0.57614905
7709,0,1.4076711e-05
771,0,1.4802008e-07
7710,0,0.00079823274
7711,1,1.0
7712,0,9.981092e-17
7713,1,0.9999155
7714,0,5.2587993e-11
7715,1,0.99995375
7716,1,0.8007907
7717,1,0.9392212
7718,0,7.8335965e-08
7719,1,1.0
772,1,0.99883336
7720,0,5.6162976e-17
7721,0,1.34466e-14
7722,1,0.99996495
7723,1,1.0
7724,0,0.00019852955
7725,1,0.65083426
7726,0,1.5969756e-10
7727,0,2.1896132e-13
7728,1,0.99999404
7729,0,0.32938835
773,1,0.9999373
7730,0,4.5510847e-15
7731,0,3.635976e-09
7732,1,0.9999999
7733,0,0.000121971934
7734,1,0.9999788
7735,1,1.0
7736,1,1.0
7737,1,0.99764425
7738,1,0.9967986
7739,0,6.226808e-10
774,0,4.028009e-08
7740,0,1.1596251e-10
7741,0,0.00017024908
7742,0,1.4195956e-08
7743,0,9.000061e-11
7744,0,9.7319054e-15
7745,1,0.97431934
7746,0,1.431684e-17
7747,1,0.9999999
7748,1,0.99998677
7749,0,0.09856819
775,0,1.0878767e-09
7750,0,2.4067835e-05
7751,1,1.0
7752,1,1.0
7753,0,0.00019593551
7754,0,1.1421614e-09
7755,0,0.3253064
7756,1,0.99970156
7757,0,1.9070347e-08
7758,1,1.0
7759,0,5.264699e-07
776,0,0.25625035
7760,1,0.8871074
7761,0,3.4008286e-13
7762,0,1.7623763e-20
7763,0,1.3476739e-11
7764,1,0.9999982
7765,0,0.0542525
7766,1,0.99978334
7767,0,1.0115491e-10
7768,0,2.7895625e-11
7769,1,1.0
777,1,0.99999404
7770,0,0.0008591862
7771,1,0.8278562
7772,0,5.5756275e-11
7773,0,5.8191536e-06
7774,1,0.99972147
7775,1,1.0
7776,1,0.9984882
7777,0,8.284426e-20
7778,0,7.1687314e-06
7779,0,0.00016248321
778,0,2.788057e-05
7780,1,0.54840463
7781,0,2.5809196e-17
7782,0,0.084188804
7783,1,0.9999926
7784,0,0.0029481314
7785,1,0.99862695
7786,0,1.5675421e-11
7787,1,0.9529961
7788,1,0.9999993
7789,1,1.0
779,1,0.9999999
7790,1,0.99999917
7791,0,0.3829018
7792,0,2.2137235e-11
7793,0,4.9655957e-19
7794,0,1.2487326e-09
7795,0,1.0434704e-09
7796,1,0.9993851
7797,1,0.99744225
7798,1,1.0
7799,1,1.0
78,1,0.9999927
780,1,1.0
7800,1,1.0
7801,0,0.0008021701
7802,0,1.22494775e-11
7803,1,0.9994419
7804,1,0.9999939
7805,0,0.01565643
7806,0,2.1891947e-10
7807,1,1.0
7808,0,6.177148e-10
7809,0,1.15634575e-05
781,1,0.99363375
7810,0,1.4202807e-12
7811,0,0.017590657
7812,1,0.6705063
7813,1,0.9876852
7814,1,1.0
7815,1,0.992188
7816,1,1.0
7817,1,1.0
7818,1,1.0
7819,0,4.0025185e-13
782,1,0.89578176
7820,1,0.9999839
7821,0,2.3035992e-11
7822,1,0.99999917
7823,1,0.99996996
7824,0,4.2214695e-12
7825,0,5.8540387e-15
7826,1,0.99968827
7827,1,0.99876714
7828,1,0.99999976
7829,1,0.9603035
783,1,0.99867356
7830,0,0.26001382
7831,0,0.12104178
7832,0,4.878253e-07
7833,0,1.8253914e-09
7834,1,0.99999917
7835,1,0.647063
7836,1,0.9996438
7837,1,0.9914746
7838,1,0.99933136
7839,1,1.0
784,1,0.9998603
7840,1,1.0
7841,0,7.996957e-12
7842,1,0.98684597
7843,1,1.0
7844,0,1.8953148e-08
7845,1,1.0
7846,0,3.2924097e-05
7847,0,1.39917375e-08
7848,1,1.0
7849,1,1.0
785,0,7.662085e-10
7850,0,3.925262e-12
7851,0,5.796478e-10
7852,0,4.253082e-05
7853,1,1.0
7854,0,0.00027541694
7855,0,6.571496e-07
7856,1,1.0
7857,0,0.0025263268
7858,0,3.1078726e-10
7859,0,8.052704e-05
786,1,1.0
7860,0,0.063820146
7861,1,0.98536915
7862,0,6.7823194e-13
7863,0,2.2859804e-06
7864,1,1.0
7865,0,0.00049891387
7866,0,6.0752996e-12
7867,0,2.9964277e-13
7868,0,0.013636393
7869,1,1.0
787,0,3.6867944e-09
7870,0,0.20880006
7871,0,0.28805578
7872,0,0.3727804
7873,1,1.0
7874,1,0.9999802
7875,1,0.7947252
7876,0,0.1813603
7877,1,0.50130224
7878,0,0.02291978
7879,0,0.0017870757
788,0,1.2754094e-11
7880,1,1.0
7881,1,0.9999999
7882,0,7.4928434e-19
7883,0,1.6375322e-12
7884,0,0.010366856
7885,1,1.0
7886,0,1.7820227e-08
7887,1,0.9909595
7888,0,8.077207e-08
7889,0,7.863844e-14
789,1,0.9999291
7890,0,9.266247e-06
7891,1,1.0
7892,1,0.998887
7893,1,0.9954919
7894,1,1.0
7895,0,8.289485e-12
7896,1,0.993086
7897,0,1.4475717e-09
7898,1,1.0
7899,0,0.11414589
79,1,1.0
790,1,0.9999963
7900,1,1.0
7901,1,0.9966679
7902,1,1.0
7903,1,1.0
7904,0,7.290972e-12
7905,0,2.1610193e-08
7906,1,0.8642566
7907,1,1.0
7908,1,0.82913953
7909,1,0.99897456
791,1,1.0
7910,0,1.0134488e-07
7911,1,1.0
7912,1,1.0
7913,1,1.0
7914,1,0.9999312
7915,0,1.4015627e-05
7916,1,0.9999945
7917,0,8.432603e-10
7918,1,1.0
7919,0,1.8964286e-08
792,1,1.0
7920,1,1.0
7921,1,1.0
7922,1,1.0
7923,1,0.9968014
7924,0,2.8931406e-13
7925,1,0.99999905
7926,0,3.7000555e-11
7927,1,1.0
7928,1,1.0
7929,1,1.0
793,1,1.0
7930,0,3.3341055e-07
7931,0,6.920671e-08
7932,1,1.0
7933,1,0.9808656
7934,1,0.69262284
7935,1,0.9999999
7936,0,1.1987849e-08
7937,1,1.0
7938,1,1.0
7939,1,0.9617853
794,1,0.99032766
7940,0,1.5960452e-12
7941,1,0.94149107
7942,0,1.8388992e-07
7943,0,9.947142e-11
7944,0,2.7627128e-10
7945,1,1.0
7946,1,0.585692
7947,1,1.0
7948,0,1.2523892e-09
7949,1,1.0
795,0,2.739752e-05
7950,0,1.2042554e-19
7951,0,3.8631018e-16
7952,1,0.877538
7953,0,5.799193e-07
7954,0,1.5858525e-12
7955,0,1.3998272e-06
7956,1,1.0
7957,1,0.9999957
7958,0,8.5860003e-19
7959,1,0.99928206
796,1,0.9985461
7960,0,0.005510408
7961,0,0.0005847421
7962,0,3.23858e-05
7963,1,0.51463604
7964,1,0.9996811
7965,0,2.4144688e-07
7966,1,0.9672615
7967,1,1.0
7968,0,0.29430732
7969,1,0.9999995
797,1,0.9999924
7970,0,3.058074e-17
7971,0,1.1724598e-14
7972,0,1.0715188e-14
7973,0,6.557404e-07
7974,0,1.8561884e-10
7975,1,0.99999976
7976,0,1.0342212e-09
7977,1,1.0
7978,0,1.3315255e-08
7979,0,2.034517e-05
798,1,0.99999905
7980,0,6.937864e-20
7981,1,1.0
7982,1,1.0
7983,0,0.00015943006
7984,0,0.07085873
7985,0,0.16100203
7986,1,0.9976979
7987,0,9.379259e-11
7988,1,0.9999281
7989,1,0.99999976
799,0,2.5906918e-12
7990,1,1.0
7991,0,2.7729063e-18
7992,0,4.4664822e-15
7993,1,1.0
7994,0,1.9377505e-11
7995,0,0.0021929138
7996,0,3.5547947e-11
7997,0,0.036480464
7998,1,0.9999794
7999,0,0.23436771
8,0,0.011686774
80,0,3.7867124e-13
800,1,0.99959236
8000,0,7.908314e-12
8001,0,0.00019839653
8002,0,4.321742e-06
8003,1,0.999824
8004,0,5.970206e-11
8005,1,1.0
8006,0,9.723465e-11
8007,0,1.0479328e-06
8008,1,1.0
8009,0,4.112584e-14
801,0,8.536244e-06
8010,1,0.99966943
8011,1,0.99999964
8012,1,0.9997781
8013,1,0.82869333
8014,1,0.9901011
8015,0,5.7462676e-05
8016,0,0.40385953
8017,0,1.2072464e-17
8018,1,0.99979824
8019,1,0.99999976
802,0,1.6926177e-10
8020,1,0.9602664
8021,1,1.0
8022,0,3.9155172e-09
8023,1,1.0
8024,1,0.99999297
8025,0,4.8561674e-08
8026,0,1.285027e-12
8027,1,0.8529297
8028,1,1.0
8029,0,0.018011417
803,0,2.9873559e-06
8030,0,2.5949163e-07
8031,1,0.9999999
8032,1,0.9999118
8033,1,1.0
8034,0,1.7718388e-07
8035,0,8.414484e-24
8036,0,7.049843e-14
8037,1,0.9999981
8038,0,9.393091e-16
8039,0,2.866371e-16
804,0,6.7813293e-15
8040,0,3.879067e-15
8041,0,0.00031799896
8042,0,9.588035e-06
8043,1,1.0
8044,0,0.2282861
8045,1,0.9999999
8046,0,5.940715e-07
8047,0,0.02201036
8048,0,0.004471419
8049,1,1.0
805,1,0.999629
8050,1,0.7544806
8051,1,0.99994326
8052,0,4.4240344e-13
8053,0,3.289256e-17
8054,1,0.9999993
8055,1,0.56843376
8056,1,1.0
8057,1,0.999997
8058,1,1.0
8059,0,2.7499568e-06
806,1,1.0
8060,1,0.9999999
8061,1,0.95671
8062,0,0.016064497
8063,0,2.548477e-10
8064,0,0.12561329
8065,1,0.99990344
8066,0,1.2385483e-05
8067,1,0.9981244
8068,1,0.9854931
8069,0,0.04299093
807,1,1.0
8070,1,0.9999999
8071,0,9.592686e-09
8072,1,0.95490646
8073,0,0.42452043
8074,1,0.9530093
8075,1,0.9998776
8076,0,0.46269855
8077,1,1.0
8078,1,1.0
8079,1,0.6367373
808,1,0.94953877
8080,1,1.0
8081,0,1.6508107e-15
8082,1,1.0
8083,1,1.0
8084,0,0.083390936
8085,0,5.5409654e-13
8086,1,1.0
8087,0,0.47682378
8088,1,1.0
8089,0,2.5101475e-05
809,1,0.99999976
8090,0,2.5559189e-07
8091,1,0.99998105
8092,1,0.9999994
8093,0,0.112841025
8094,0,7.6129913e-07
8095,1,0.9999976
8096,1,1.0
8097,0,1.4084003e-12
8098,1,0.9996675
8099,0,3.363378e-19
81,0,0.27903652
810,1,0.9997454
8100,0,1.1018851e-16
8101,1,1.0
8102,1,1.0
8103,0,0.3550784
8104,1,0.6366526
8105,0,0.0029777947
8106,0,5.9402617e-12
8107,0,7.981993e-12
8108,1,1.0
8109,0,4.4689704e-15
811,0,1.6499989e-07
8110,1,1.0
8111,0,2.4673784e-15
8112,0,0.21900389
8113,1,1.0
8114,1,1.0
8115,0,3.998328e-14
8116,0,5.4846895e-17
8117,1,0.9999937
8118,1,1.0
8119,0,3.5532395e-09
812,1,1.0
8120,0,0.09648629
8121,1,1.0
8122,1,0.9999567
8123,1,0.99920267
8124,0,0.00016792392
8125,0,0.002322495
8126,1,1.0
8127,1,0.9998022
8128,0,3.491577e-10
8129,0,1.475113e-05
813,1,0.5245311
8130,0,3.9254683e-06
8131,1,1.0
8132,0,3.384744e-07
8133,1,0.99586666
8134,1,0.99820554
8135,0,6.83655e-11
8136,0,2.874252e-10
8137,1,0.9934814
8138,0,0.029280959
8139,1,0.9999826
814,1,1.0
8140,1,1.0
8141,0,0.13872127
8142,1,0.99999213
8143,1,1.0
8144,0,1.902833e-17
8145,1,0.88736796
8146,0,3.5170508e-06
8147,1,0.954495
8148,1,1.0
8149,0,3.8955708e-08
815,1,1.0
8150,0,0.1751828
8151,0,4.788573e-08
8152,0,5.7291714e-08
8153,1,1.0
8154,0,2.9835664e-10
8155,1,1.0
8156,0,6.381262e-17
8157,1,1.0
8158,1,0.9999995
8159,1,1.0
816,1,1.0
8160,1,1.0
8161,0,0.0056602405
8162,1,0.99999833
8163,0,1.4006612e-08
8164,1,0.9999995
8165,0,0.009051504
8166,0,0.32344407
8167,0,6.8674395e-09
8168,0,0.20291965
8169,1,1.0
817,0,0.0004456666
8170,0,7.309688e-15
8171,0,6.1422018e-12
8172,0,3.67477e-08
8173,0,2.731742e-16
8174,1,0.99999726
8175,0,0.0026672943
8176,0,0.096640125
8177,1,0.9999999
8178,0,1.0062642e-15
8179,0,1.9359956e-11
818,1,0.99997616
8180,1,1.0
8181,0,2.0408193e-09
8182,1,0.99999976
8183,1,0.9863777
8184,0,0.01534012
8185,1,0.9997845
8186,0,1.2339329e-12
8187,1,1.0
8188,0,0.001549043
8189,0,0.00027822983
819,1,0.9999988
8190,1,0.9996915
8191,1,0.99962413
8192,0,1.8882647e-15
8193,1,0.9610491
8194,1,0.9552875
8195,0,0.14096451
8196,0,0.00028945738
8197,1,0.99990356
8198,0,2.0138386e-15
8199,1,0.9220607
82,0,7.2234054e-13
820,0,0.00022892843
8200,0,1.6256013e-08
8201,1,0.99999726
8202,1,0.9852261
8203,0,0.29683846
8204,0,2.2952659e-07
8205,1,1.0
8206,1,0.9997646
8207,1,1.0
8208,1,0.99999964
8209,0,6.570672e-11
821,1,0.9999356
8210,0,8.914827e-07
8211,1,0.9997434
8212,1,0.9999995
8213,1,1.0
8214,0,3.408989e-11
8215,1,1.0
8216,1,0.9970681
8217,1,0.99999905
8218,0,8.21546e-08
8219,1,0.9999801
822,0,1.5939448e-05
8220,0,0.051756326
8221,1,0.9562648
8222,0,4.229073e-14
8223,1,1.0
8224,1,0.9999989
8225,0,0.00026599024
8226,0,0.0075658974
8227,1,1.0
8228,1,0.9999814
8229,1,1.0
823,1,0.99999964
8230,1,0.9970891
8231,0,5.7944934e-12
8232,0,7.4966674e-06
8233,0,5.9287864e-15
8234,1,0.9999999
8235,0,5.10875e-15
8236,0,0.3127171
8237,0,8.609711e-12
8238,1,0.9999131
8239,0,0.040347505
824,0,2.038098e-15
8240,1,1.0
8241,0,3.879593e-11
8242,1,0.9999987
8243,1,1.0
8244,0,9.2461785e-12
8245,0,2.2977192e-05
8246,1,0.99999917
8247,0,7.412111e-05
8248,1,0.9996309
8249,1,0.9999999
825,0,3.6258885e-11
8250,0,2.155683e-09
8251,1,0.74600416
8252,0,1.28231e-07
8253,0,2.0306732e-07
8254,0,2.260424e-21
8255,1,0.9992323
8256,1,0.99999404
8257,0,0.00026393065
8258,1,0.9999981
8259,1,1.0
826,1,1.0
8260,1,0.9999778
8261,0,1.7668685e-10
